event_id,type_of_events
4713,"courses_training_or_mentoring"
4712,"courses_training_or_mentoring"
4711,"courses_training_or_mentoring"
4710,"other"
4709,"courses_training_or_mentoring"
4708,"christian"
4707,"courses_training_or_mentoring"
4706,"courses_training_or_mentoring"
4705,"courses_training_or_mentoring"
4704,"courses_training_or_mentoring"
4703,"christian"
4702,"courses_training_or_mentoring"
4701,"courses_training_or_mentoring"
4700,"courses_training_or_mentoring"
4699,"courses_training_or_mentoring"
4698,"christian"
4697,"courses_training_or_mentoring"
4696,"courses_training_or_mentoring"
4695,"christian"
4694,"courses_training_or_mentoring"
4693,"christian"
4692,"courses_training_or_mentoring"
4691,"courses_training_or_mentoring"
4690,"courses_training_or_mentoring"
4689,"courses_training_or_mentoring"
4688,"courses_training_or_mentoring"
4687,"courses_training_or_mentoring"
4686,"courses_training_or_mentoring"
4685,"courses_training_or_mentoring"
4684,"courses_training_or_mentoring"
4683,"courses_training_or_mentoring"
4682,"courses_training_or_mentoring"
4681,"courses_training_or_mentoring"
4680,"christian"
4679,"christian"
4678,"courses_training_or_mentoring"
4677,"courses_training_or_mentoring"
4676,"courses_training_or_mentoring"
4675,"courses_training_or_mentoring"
4674,"courses_training_or_mentoring"
4673,"courses_training_or_mentoring"
4672,"courses_training_or_mentoring"
4671,"christian"
4670,"courses_training_or_mentoring"
4669,"courses_training_or_mentoring"
4668,"courses_training_or_mentoring"
4667,"courses_training_or_mentoring"
4666,"christian"
4665,"courses_training_or_mentoring"
4664,"courses_training_or_mentoring"
4663,"courses_training_or_mentoring"
4662,"courses_training_or_mentoring"
4661,"courses_training_or_mentoring"
4660,"courses_training_or_mentoring"
4659,"courses_training_or_mentoring"
4658,"christian"
4657,"christian"
4656,"courses_training_or_mentoring"
4655,"courses_training_or_mentoring"
4654,"courses_training_or_mentoring"
4653,"christian"
4652,"courses_training_or_mentoring"
4651,"courses_training_or_mentoring"
4650,"courses_training_or_mentoring"
4649,"courses_training_or_mentoring"
4648,"courses_training_or_mentoring"
4647,"courses_training_or_mentoring"
4646,"christian"
4645,"courses_training_or_mentoring"
4644,"courses_training_or_mentoring"
4643,"courses_training_or_mentoring"
4642,"courses_training_or_mentoring"
4641,"christian"
4640,"courses_training_or_mentoring"
4639,"courses_training_or_mentoring"
4638,"christian"
4637,"courses_training_or_mentoring"
4636,"courses_training_or_mentoring"
4635,"courses_training_or_mentoring"
4634,"courses_training_or_mentoring"
4633,"courses_training_or_mentoring"
4632,"courses_training_or_mentoring"
4631,"christian"
4630,"courses_training_or_mentoring"
4629,"courses_training_or_mentoring"
4628,"courses_training_or_mentoring"
4627,"christian"
4626,"courses_training_or_mentoring"
4625,"christian"
4624,"courses_training_or_mentoring"
4623,"courses_training_or_mentoring"
4622,"courses_training_or_mentoring"
4621,"courses_training_or_mentoring"
4620,"courses_training_or_mentoring"
4619,"courses_training_or_mentoring"
4618,"courses_training_or_mentoring"
4617,"courses_training_or_mentoring"
4616,"courses_training_or_mentoring"
4615,"courses_training_or_mentoring"
4614,"courses_training_or_mentoring"
4613,"courses_training_or_mentoring"
4612,"courses_training_or_mentoring"
4611,"christian"
4610,"courses_training_or_mentoring"
4609,"christian"
4608,"courses_training_or_mentoring"
4607,"christian"
4606,"christian"
4605,"christian"
4604,"courses_training_or_mentoring"
4603,"courses_training_or_mentoring"
4602,"courses_training_or_mentoring"
4601,"christian"
4600,"christian"
4599,"christian"
4598,"courses_training_or_mentoring"
4597,"christian"
4596,"courses_training_or_mentoring"
4595,"courses_training_or_mentoring"
4594,"courses_training_or_mentoring"
4593,"christian"
4592,"courses_training_or_mentoring"
4591,"courses_training_or_mentoring"
4590,"courses_training_or_mentoring"
4589,"courses_training_or_mentoring"
4588,"other"
4587,"courses_training_or_mentoring"
4586,"courses_training_or_mentoring"
4585,"christian"
4584,"courses_training_or_mentoring"
4583,"courses_training_or_mentoring"
4582,"christian"
4581,"courses_training_or_mentoring"
4580,"courses_training_or_mentoring"
4579,"courses_training_or_mentoring"
4578,"christian"
4577,"christian"
4576,"christian"
4575,"christian"
4574,"courses_training_or_mentoring"
4573,"christian"
4572,"christian"
4571,"courses_training_or_mentoring"
4570,"courses_training_or_mentoring"
4569,"courses_training_or_mentoring"
4568,"courses_training_or_mentoring"
4567,"courses_training_or_mentoring"
4566,"christian"
4565,"courses_training_or_mentoring"
4564,"courses_training_or_mentoring"
4563,"christian"
4562,"courses_training_or_mentoring"
4561,"courses_training_or_mentoring"
4560,"courses_training_or_mentoring"
4559,"courses_training_or_mentoring"
4558,"courses_training_or_mentoring"
4557,"courses_training_or_mentoring"
4556,"courses_training_or_mentoring"
4555,"courses_training_or_mentoring"
4554,"christian"
4553,"courses_training_or_mentoring"
4552,"courses_training_or_mentoring"
4551,"courses_training_or_mentoring"
4550,"courses_training_or_mentoring"
4549,"courses_training_or_mentoring"
4548,"christian"
4547,"courses_training_or_mentoring"
4546,"courses_training_or_mentoring"
4545,"courses_training_or_mentoring"
4544,"courses_training_or_mentoring"
4543,"courses_training_or_mentoring"
4542,"courses_training_or_mentoring"
4541,"courses_training_or_mentoring"
4540,"courses_training_or_mentoring"
4539,"courses_training_or_mentoring"
4538,"courses_training_or_mentoring"
4537,"christian"
4536,"christian"
4535,"courses_training_or_mentoring"
4534,"courses_training_or_mentoring"
4533,"courses_training_or_mentoring"
4532,"courses_training_or_mentoring"
4531,"christian"
4530,"christian"
4529,"courses_training_or_mentoring"
4528,"courses_training_or_mentoring"
4527,"courses_training_or_mentoring"
4526,"courses_training_or_mentoring"
4525,"courses_training_or_mentoring"
4524,"courses_training_or_mentoring"
4523,"courses_training_or_mentoring"
4522,"courses_training_or_mentoring"
4521,"christian"
4520,"christian"
4519,"courses_training_or_mentoring"
4518,"christian"
4517,"courses_training_or_mentoring"
4516,"courses_training_or_mentoring"
4515,"courses_training_or_mentoring"
4514,"christian"
4513,"courses_training_or_mentoring"
4512,"courses_training_or_mentoring"
4511,"courses_training_or_mentoring"
4510,"courses_training_or_mentoring"
4509,"courses_training_or_mentoring"
4508,"courses_training_or_mentoring"
4507,"courses_training_or_mentoring"
4506,"courses_training_or_mentoring"
4505,"christian"
4504,"christian"
4503,"courses_training_or_mentoring"
4502,"courses_training_or_mentoring"
4501,"courses_training_or_mentoring"
4500,"courses_training_or_mentoring"
4499,"courses_training_or_mentoring"
4498,"courses_training_or_mentoring"
4497,"courses_training_or_mentoring"
4496,"courses_training_or_mentoring"
4495,"courses_training_or_mentoring"
4494,"courses_training_or_mentoring"
4493,"christian"
4492,"courses_training_or_mentoring"
4491,"christian"
4490,"courses_training_or_mentoring"
4489,"courses_training_or_mentoring"
4488,"courses_training_or_mentoring"
4487,"other"
4486,"courses_training_or_mentoring"
4485,"courses_training_or_mentoring"
4484,"christian"
4483,"courses_training_or_mentoring"
4482,"christian"
4481,"christian"
4480,"courses_training_or_mentoring"
4479,"courses_training_or_mentoring"
4478,"courses_training_or_mentoring"
4477,"courses_training_or_mentoring"
4476,"courses_training_or_mentoring"
4475,"courses_training_or_mentoring"
4474,"courses_training_or_mentoring"
4473,"courses_training_or_mentoring"
4472,"courses_training_or_mentoring"
4471,"christian"
4470,"courses_training_or_mentoring"
4469,"courses_training_or_mentoring"
4468,"christian"
4467,"courses_training_or_mentoring"
4466,"christian"
4465,"courses_training_or_mentoring"
4464,"courses_training_or_mentoring"
4463,"courses_training_or_mentoring"
4462,"courses_training_or_mentoring"
4461,"courses_training_or_mentoring"
4460,"christian"
4459,"christian"
4458,"courses_training_or_mentoring"
4457,"courses_training_or_mentoring"
4456,"christian"
4455,"courses_training_or_mentoring"
4454,"courses_training_or_mentoring"
4453,"other"
4452,"courses_training_or_mentoring"
4451,"courses_training_or_mentoring"
4450,"courses_training_or_mentoring"
4449,"courses_training_or_mentoring"
4448,"courses_training_or_mentoring"
4447,"courses_training_or_mentoring"
4446,"courses_training_or_mentoring"
4445,"courses_training_or_mentoring"
4444,"courses_training_or_mentoring"
4443,"courses_training_or_mentoring"
4442,"courses_training_or_mentoring"
4441,"courses_training_or_mentoring"
4440,"christian"
4439,"christian"
4438,"courses_training_or_mentoring"
4437,"courses_training_or_mentoring"
4436,"christian"
4435,"courses_training_or_mentoring"
4434,"courses_training_or_mentoring"
4433,"courses_training_or_mentoring"
4432,"courses_training_or_mentoring"
4431,"courses_training_or_mentoring"
4430,"christian"
4429,"other"
4428,"christian"
4427,"christian"
4426,"courses_training_or_mentoring"
4425,"courses_training_or_mentoring"
4424,"courses_training_or_mentoring"
4423,"courses_training_or_mentoring"
4422,"christian"
4421,"other"
4420,"courses_training_or_mentoring"
4419,"christian"
4418,"courses_training_or_mentoring"
4417,"courses_training_or_mentoring"
4416,"christian"
4415,"courses_training_or_mentoring"
4414,"courses_training_or_mentoring"
4413,"courses_training_or_mentoring"
4412,"christian"
4411,"courses_training_or_mentoring"
4410,"courses_training_or_mentoring"
4409,"courses_training_or_mentoring"
4408,"courses_training_or_mentoring"
4407,"courses_training_or_mentoring"
4406,"courses_training_or_mentoring"
4405,"courses_training_or_mentoring"
4404,"courses_training_or_mentoring"
4403,"courses_training_or_mentoring"
4402,"courses_training_or_mentoring"
4401,"christian"
4400,"courses_training_or_mentoring"
4399,"courses_training_or_mentoring"
4398,"courses_training_or_mentoring"
4397,"courses_training_or_mentoring"
4396,"courses_training_or_mentoring"
4395,"christian"
4394,"courses_training_or_mentoring"
4393,"courses_training_or_mentoring"
4392,"courses_training_or_mentoring"
4391,"courses_training_or_mentoring"
4390,"christian"
4389,"courses_training_or_mentoring"
4388,"christian"
4387,"courses_training_or_mentoring"
4386,"courses_training_or_mentoring"
4385,"courses_training_or_mentoring"
4384,"courses_training_or_mentoring"
4383,"courses_training_or_mentoring"
4382,"courses_training_or_mentoring"
4381,"courses_training_or_mentoring"
4380,"courses_training_or_mentoring"
4379,"courses_training_or_mentoring"
4378,"courses_training_or_mentoring"
4377,"christian"
4376,"courses_training_or_mentoring"
4375,"courses_training_or_mentoring"
4374,"courses_training_or_mentoring"
4373,"christian"
4372,"courses_training_or_mentoring"
4371,"courses_training_or_mentoring"
4370,"courses_training_or_mentoring"
4369,"courses_training_or_mentoring"
4368,"courses_training_or_mentoring"
4367,"courses_training_or_mentoring"
4366,"christian"
4365,"christian"
4364,"christian"
4363,"courses_training_or_mentoring"
4362,"courses_training_or_mentoring"
4361,"courses_training_or_mentoring"
4360,"courses_training_or_mentoring"
4359,"christian"
4358,"courses_training_or_mentoring"
4357,"courses_training_or_mentoring"
4356,"courses_training_or_mentoring"
4355,"courses_training_or_mentoring"
4354,"courses_training_or_mentoring"
4353,"courses_training_or_mentoring"
4352,"courses_training_or_mentoring"
4351,"courses_training_or_mentoring"
4350,"courses_training_or_mentoring"
4349,"courses_training_or_mentoring"
4348,"courses_training_or_mentoring"
4347,"courses_training_or_mentoring"
4346,"christian"
4345,"courses_training_or_mentoring"
4344,"courses_training_or_mentoring"
4343,"courses_training_or_mentoring"
4342,"courses_training_or_mentoring"
4341,"courses_training_or_mentoring"
4340,"courses_training_or_mentoring"
4339,"christian"
4338,"courses_training_or_mentoring"
4337,"christian"
4336,"courses_training_or_mentoring"
4335,"courses_training_or_mentoring"
4334,"courses_training_or_mentoring"
4333,"courses_training_or_mentoring"
4332,"christian"
4331,"other"
4330,"christian"
4329,"courses_training_or_mentoring"
4328,"christian"
4327,"courses_training_or_mentoring"
4326,"christian"
4325,"courses_training_or_mentoring"
4324,"courses_training_or_mentoring"
4323,"courses_training_or_mentoring"
4322,"other"
4321,"courses_training_or_mentoring"
4320,"courses_training_or_mentoring"
4319,"courses_training_or_mentoring"
4318,"courses_training_or_mentoring"
4317,"christian"
4316,"other"
4315,"christian"
4314,"courses_training_or_mentoring"
4313,"courses_training_or_mentoring"
4312,"courses_training_or_mentoring"
4311,"christian"
4310,"courses_training_or_mentoring"
4309,"christian"
4308,"christian"
4307,"courses_training_or_mentoring"
4306,"courses_training_or_mentoring"
4305,"courses_training_or_mentoring"
4304,"courses_training_or_mentoring"
4303,"courses_training_or_mentoring"
4302,"courses_training_or_mentoring"
4301,"courses_training_or_mentoring"
4300,"courses_training_or_mentoring"
4299,"courses_training_or_mentoring"
4298,"courses_training_or_mentoring"
4297,"christian"
4296,"courses_training_or_mentoring"
4295,"courses_training_or_mentoring"
4294,"christian"
4293,"christian"
4292,"courses_training_or_mentoring"
4291,"christian"
4290,"courses_training_or_mentoring"
4289,"christian"
4288,"courses_training_or_mentoring"
4287,"courses_training_or_mentoring"
4286,"courses_training_or_mentoring"
4285,"courses_training_or_mentoring"
4284,"courses_training_or_mentoring"
4283,"christian"
4282,"courses_training_or_mentoring"
4281,"christian"
4280,"courses_training_or_mentoring"
4279,"courses_training_or_mentoring"
4278,"courses_training_or_mentoring"
4277,"courses_training_or_mentoring"
4276,"christian"
4275,"courses_training_or_mentoring"
4274,"courses_training_or_mentoring"
4273,"courses_training_or_mentoring"
4272,"courses_training_or_mentoring"
4271,"courses_training_or_mentoring"
4270,"courses_training_or_mentoring"
4269,"courses_training_or_mentoring"
4268,"courses_training_or_mentoring"
4267,"courses_training_or_mentoring"
4266,"courses_training_or_mentoring"
4265,"courses_training_or_mentoring"
4264,"other"
4263,"courses_training_or_mentoring"
4262,"christian"
4261,"christian"
4260,"courses_training_or_mentoring"
4259,"christian"
4258,"courses_training_or_mentoring"
4257,"courses_training_or_mentoring"
4256,"courses_training_or_mentoring"
4255,"courses_training_or_mentoring"
